Date,return,port_value,cash,n_held,year,config,side,schema,window
2022-02-11,-0.0019915898455290706,890770.6407372314,7477.680826166819,5,2022,EqWt,long,tr_price7f,0
2022-02-14,-0.03306172599601814,861320.2258878795,7477.680826166819,5,2022,EqWt,long,tr_price7f,0
2022-02-15,0.02379332038924454,881813.8939801663,8001.369856888079,5,2022,EqWt,long,tr_price7f,0
2022-02-16,0.016056371679511475,895972.6256140692,8001.369856888079,5,2022,EqWt,long,tr_price7f,0
2022-02-17,-0.0016249401016638328,894516.7237647158,8001.369856888079,5,2022,EqWt,long,tr_price7f,0
2022-02-18,0.01731745696147508,910007.478629831,8001.369856888079,5,2022,EqWt,long,tr_price7f,0
2022-02-21,0.031616320187105876,938778.5664468526,8001.369856888079,5,2022,EqWt,long,tr_price7f,0
2022-02-22,-0.013733274311324851,925886.0628762457,6861.36602397752,5,2022,EqWt,long,tr_price7f,0
2022-02-23,0.016516043502056304,941178.0373686574,6861.36602397752,5,2022,EqWt,long,tr_price7f,0
2022-02-24,4.590507104501708e-05,941221.2422133288,6861.36602397752,5,2022,EqWt,long,tr_price7f,0
2022-02-25,0.006531095187394946,947368.4477386222,6861.36602397752,5,2022,EqWt,long,tr_price7f,0
2022-02-28,0.009142528184226631,956029.7904729196,6861.36602397752,5,2022,EqWt,long,tr_price7f,0
2022-03-01,0.01648838732085816,971793.179948516,7668.794841346447,5,2022,EqWt,long,tr_price7f,0
2022-03-02,0.018212552633592383,989492.0143872944,7668.794841346447,5,2022,EqWt,long,tr_price7f,0
2022-03-03,0.0013732088525895928,990850.7935810178,7668.794841346447,5,2022,EqWt,long,tr_price7f,0
2022-03-04,-0.00187112670078846,988996.7862046509,7668.794841346447,5,2022,EqWt,long,tr_price7f,0
2022-03-07,0.03610029649496871,1024699.86341921,7668.794841346447,5,2022,EqWt,long,tr_price7f,0
2022-03-08,-0.040320164187265396,983383.796683479,8607.93323220854,5,2022,EqWt,long,tr_price7f,0
2022-03-09,0.030212141218409514,1013093.926820776,8607.93323220854,5,2022,EqWt,long,tr_price7f,0
2022-03-10,-0.009967351251672925,1002996.0638012167,8607.93323220854,5,2022,EqWt,long,tr_price7f,0
2022-03-11,0.0024809512175706996,1005484.4481069229,8607.93323220854,5,2022,EqWt,long,tr_price7f,0
2022-03-14,-0.05967190732250257,945485.273305269,8607.93323220854,5,2022,EqWt,long,tr_price7f,0
2022-03-15,0.007136522053529979,952232.7498094998,22908.512123191005,5,2022,EqWt,long,tr_price7f,0
2022-03-16,0.018213363437652095,969576.1109590151,22908.512123191005,5,2022,EqWt,long,tr_price7f,0
2022-03-17,-0.03098635492201535,939532.4814609317,22908.512123191005,5,2022,EqWt,long,tr_price7f,0
2022-03-18,0.024109392292695753,962184.0386282032,22908.512123191005,5,2022,EqWt,long,tr_price7f,0
2022-03-21,0.02032842715452947,981743.7267667076,22908.512123191005,5,2022,EqWt,long,tr_price7f,0
2022-03-22,0.03666332582406883,1017737.716896891,9315.126080590375,5,2022,EqWt,long,tr_price7f,0
2022-03-23,0.03374904722515082,1052085.3951672614,9315.126080590375,5,2022,EqWt,long,tr_price7f,0
2022-03-24,7.350357166591513e-05,1052162.7272015037,9315.126080590375,5,2022,EqWt,long,tr_price7f,0
2022-03-25,0.027635831937282827,1081240.1195011176,9315.126080590375,5,2022,EqWt,long,tr_price7f,0
2022-03-28,0.037347309944332406,1121621.5293683729,9315.126080590375,5,2022,EqWt,long,tr_price7f,0
2022-03-29,-0.025504295740024864,1093015.362174983,10673.289445508388,5,2022,EqWt,long,tr_price7f,0
2022-03-30,-0.018567063830861198,1072721.2761773681,10673.289445508388,5,2022,EqWt,long,tr_price7f,0
2022-03-31,-0.015784744738806065,1055788.644657022,10673.289445508388,5,2022,EqWt,long,tr_price7f,0
2022-04-01,0.02421449866291275,1081354.037381388,10673.289445508388,5,2022,EqWt,long,tr_price7f,0
2022-04-04,-0.035804348538060006,1042636.8605339464,10673.289445508388,5,2022,EqWt,long,tr_price7f,0
2022-04-05,-0.00330244650487243,1039193.6080780249,8710.835786963169,5,2022,EqWt,long,tr_price7f,0
2022-04-06,-0.0014326444917971408,1037704.8130795012,8710.835786963169,5,2022,EqWt,long,tr_price7f,0
2022-04-07,-0.01214266309220114,1025104.3131451212,8710.835786963169,5,2022,EqWt,long,tr_price7f,0
2022-04-08,-0.016519649704537703,1008169.9489813531,8710.835786963169,5,2022,EqWt,long,tr_price7f,0
2022-04-12,0.015702809014167093,1024001.0491440299,8710.835786963169,5,2022,EqWt,long,tr_price7f,0
2022-04-13,0.025250261180701013,1049857.3430842285,8093.529508426483,5,2022,EqWt,long,tr_price7f,0
2022-04-14,0.021572173878720787,1072505.0482370933,8093.529508426483,5,2022,EqWt,long,tr_price7f,0
2022-04-15,-0.01672734009034451,1054564.89154662,8093.529508426483,5,2022,EqWt,long,tr_price7f,0
2022-04-18,-0.017856352118688548,1035734.209511157,8093.529508426483,5,2022,EqWt,long,tr_price7f,0
2022-04-19,0.005108730215653157,1041025.4961626723,8093.529508426483,5,2022,EqWt,long,tr_price7f,0
2022-04-20,-0.017737075076633635,1022560.7487805452,8150.320481547969,5,2022,EqWt,long,tr_price7f,0
2022-04-21,0.032766316383107535,1056066.297796036,8150.320481547969,5,2022,EqWt,long,tr_price7f,0
2022-04-22,-0.011072041014434934,1044373.4884328757,8150.320481547969,5,2022,EqWt,long,tr_price7f,0
2022-04-25,-0.06419915358758473,977325.5944461719,8150.320481547969,5,2022,EqWt,long,tr_price7f,0
2022-04-26,0.038024319457953905,1014487.7350638278,8150.320481547969,5,2022,EqWt,long,tr_price7f,0
2022-04-27,0.03928743191171261,1054344.3528804155,7499.8870966307,5,2022,EqWt,long,tr_price7f,0
2022-04-28,0.0115941833005088,1066568.6145695674,7499.8870966307,5,2022,EqWt,long,tr_price7f,0
2022-04-29,0.04029481465925736,1109545.799215029,7499.8870966307,5,2022,EqWt,long,tr_price7f,0
2022-05-04,0.012911221298396768,1123871.3905694007,7499.8870966307,5,2022,EqWt,long,tr_price7f,0
2022-05-05,-0.00813540990086591,1114728.2361312625,7499.8870966307,5,2022,EqWt,long,tr_price7f,0
2022-05-06,-0.07087835454770498,1035718.1329864131,8638.804135180602,5,2022,EqWt,long,tr_price7f,0
2022-05-09,-0.07902026940591886,953875.4070892314,8638.804135180602,5,2022,EqWt,long,tr_price7f,0
2022-05-10,0.05373005396942118,1005127.1841922394,8638.804135180602,5,2022,EqWt,long,tr_price7f,0
2022-05-11,0.01750715070536574,1022724.0972839529,8638.804135180602,5,2022,EqWt,long,tr_price7f,0
2022-05-12,-0.07848384766740228,942456.7750269376,8638.804135180602,5,2022,EqWt,long,tr_price7f,0
2022-05-13,-0.029542031395247317,914614.6873904283,7011.613949718303,5,2022,EqWt,long,tr_price7f,0
2022-05-16,-0.052550894730443276,866550.8672344566,7011.613949718303,5,2022,EqWt,long,tr_price7f,0
2022-05-17,0.06894512098008203,926295.3216113312,7011.613949718303,5,2022,EqWt,long,tr_price7f,0
2022-05-18,0.049050608530253295,971730.6708150937,7011.613949718303,5,2022,EqWt,long,tr_price7f,0
2022-05-19,0.011869401753075213,983264.5325427833,7011.613949718303,5,2022,EqWt,long,tr_price7f,0
2022-05-20,-0.01365858750634799,969834.5278831593,7749.626429837168,5,2022,EqWt,long,tr_price7f,0
2022-05-23,-0.017306665599867512,953049.9260218801,7749.626429837168,5,2022,EqWt,long,tr_price7f,0
2022-05-24,0.020963804315806616,973029.4781741968,7749.626429837168,5,2022,EqWt,long,tr_price7f,0
2022-05-25,0.035544696531373855,1007615.5156919797,7749.626429837168,5,2022,EqWt,long,tr_price7f,0
2022-05-26,0.007442866399451644,1015115.0633572896,7749.626429837168,5,2022,EqWt,long,tr_price7f,0
2022-05-27,-0.004681072370056475,1010363.2362817797,7522.542011640675,5,2022,EqWt,long,tr_price7f,0
2022-05-30,0.030119183860771517,1040794.5523615148,7522.542011640675,5,2022,EqWt,long,tr_price7f,0
2022-05-31,0.019077476720242414,1060650.2862047467,7522.542011640675,5,2022,EqWt,long,tr_price7f,0
2022-06-01,0.006034048614864414,1067050.301595076,7522.542011640675,5,2022,EqWt,long,tr_price7f,0
2022-06-02,-0.011612319723182144,1054659.372332236,7522.542011640675,5,2022,EqWt,long,tr_price7f,0
2022-06-03,0.018193290071475812,1073847.096219677,8879.559822357678,5,2022,EqWt,long,tr_price7f,0
2022-06-06,0.027208276326966357,1103064.6247465324,8879.559822357678,5,2022,EqWt,long,tr_price7f,0
2022-06-07,0.025882830561648074,1131615.0595273948,8879.559822357678,5,2022,EqWt,long,tr_price7f,0
2022-06-08,-0.0013457870828589818,1130092.1465975142,8879.559822357678,5,2022,EqWt,long,tr_price7f,0
2022-06-09,0.007158026538387334,1138181.3761736823,8879.559822357678,5,2022,EqWt,long,tr_price7f,0
2022-06-10,-0.03576655691835042,1097472.5471993599,8970.991047439573,5,2022,EqWt,long,tr_price7f,0
2022-06-13,-0.04765662693301473,1045170.7074482546,8970.991047439573,5,2022,EqWt,long,tr_price7f,0
2022-06-14,0.04029182008823562,1087282.5375542536,8970.991047439573,5,2022,EqWt,long,tr_price7f,0
2022-06-15,0.002971595963794341,1090513.5019543539,8970.991047439573,5,2022,EqWt,long,tr_price7f,0
2022-06-16,0.052783355392153244,1148074.4636879521,8970.991047439573,5,2022,EqWt,long,tr_price7f,0
2022-06-17,-0.031858581277001426,1111498.4400744997,8338.498651779897,5,2022,EqWt,long,tr_price7f,0
2022-06-20,-0.06779817989931698,1036140.8688765186,8338.498651779897,5,2022,EqWt,long,tr_price7f,0
2022-06-21,-0.011577775941449438,1024144.6620528875,8338.498651779897,5,2022,EqWt,long,tr_price7f,0
2022-06-22,0.06608928261245829,1091829.6480593414,8338.498651779897,5,2022,EqWt,long,tr_price7f,0
2022-06-23,0.04016323324515538,1135681.0568783246,8338.498651779897,5,2022,EqWt,long,tr_price7f,0
2022-06-24,-0.026810353135802066,1105233.0466937758,8894.303304399415,5,2022,EqWt,long,tr_price7f,0
2022-06-27,0.015645702273598374,1122525.1938852887,8894.303304399415,5,2022,EqWt,long,tr_price7f,0
2022-06-28,0.02675610210922313,1152559.592593059,8894.303304399415,5,2022,EqWt,long,tr_price7f,0
2022-06-29,-0.013571000719706846,1136918.2055324735,8894.303304399415,5,2022,EqWt,long,tr_price7f,0
2022-06-30,-0.039565178574095805,1091935.8337064406,8894.303304399415,5,2022,EqWt,long,tr_price7f,0
2022-07-01,0.01042350205804121,1103317.6291163287,9150.727207038726,5,2022,EqWt,long,tr_price7f,0
2022-07-04,0.01631106521144768,1121313.914913785,9150.727207038726,5,2022,EqWt,long,tr_price7f,0
2022-07-05,-0.025277704001588807,1092969.6736797316,9150.727207038726,5,2022,EqWt,long,tr_price7f,0
2022-07-06,-0.04764456943328537,1040895.6041736223,9150.727207038726,5,2022,EqWt,long,tr_price7f,0
2022-07-07,-0.0004643059681115699,1040412.3101324234,9150.727207038726,5,2022,EqWt,long,tr_price7f,0
2022-07-08,0.029090097999636765,1070678.006194204,9464.03302534527,5,2022,EqWt,long,tr_price7f,0
2022-07-11,-0.020644150232604918,1048574.768583585,9464.03302534527,5,2022,EqWt,long,tr_price7f,0
2022-07-12,0.03803994940470032,1088462.49972755,9464.03302534527,5,2022,EqWt,long,tr_price7f,0
2022-07-13,-0.01489902557498978,1072245.469106692,9464.03302534527,5,2022,EqWt,long,tr_price7f,0
2022-07-14,0.02294863705526579,1096852.0412113746,9464.03302534527,5,2022,EqWt,long,tr_price7f,0
2022-07-15,-0.013881442390019691,1081626.1527909234,8742.892762417148,5,2022,EqWt,long,tr_price7f,0
2022-07-18,0.018620476852812654,1101766.5475323636,8742.892762417148,5,2022,EqWt,long,tr_price7f,0
2022-07-19,0.009007571970599874,1111690.7890040607,8742.892762417148,5,2022,EqWt,long,tr_price7f,0
2022-07-20,0.02065425820239138,1134651.9376013707,8742.892762417148,5,2022,EqWt,long,tr_price7f,0
2022-07-21,0.007014218457319225,1142610.6341647273,8742.892762417148,5,2022,EqWt,long,tr_price7f,0
2022-07-22,-0.00734202082101814,1134221.5630983731,9617.923058760993,5,2022,EqWt,long,tr_price7f,0
2022-07-25,0.013737843450049657,1149803.3213698892,9617.923058760993,5,2022,EqWt,long,tr_price7f,0
2022-07-26,-0.00470406200612773,1144394.5752513136,9617.923058760993,5,2022,EqWt,long,tr_price7f,0
2022-07-27,0.023062136303975987,1170786.7589312901,9617.923058760993,5,2022,EqWt,long,tr_price7f,0
2022-07-28,0.006209476396221853,1178056.731675883,9617.923058760993,5,2022,EqWt,long,tr_price7f,0
2022-07-29,-0.01710341066044937,1157907.9436127236,9963.660211341165,5,2022,EqWt,long,tr_price7f,0
2022-08-01,0.016858422579124958,1177428.4450338725,9963.660211341165,5,2022,EqWt,long,tr_price7f,0
2022-08-02,-0.002124702842808534,1174926.7594695054,9963.660211341165,5,2022,EqWt,long,tr_price7f,0
2022-08-03,0.0030134189082285196,1178467.3059822745,9963.660211341165,5,2022,EqWt,long,tr_price7f,0
2022-08-04,-0.0068123191150264994,1170439.2106272976,9963.660211341165,5,2022,EqWt,long,tr_price7f,0
2022-08-05,0.0307431453051298,1206422.193350434,9249.162759167433,5,2022,EqWt,long,tr_price7f,0
2022-08-08,0.007177780163086174,1215081.6266381717,9249.162759167433,5,2022,EqWt,long,tr_price7f,0
2022-08-09,0.0053660136424502625,1221601.7712234028,9249.162759167433,5,2022,EqWt,long,tr_price7f,0
2022-08-10,-0.00041972046491078267,1221089.039960049,9249.162759167433,5,2022,EqWt,long,tr_price7f,0
2022-08-11,-0.021834082003577584,1194427.6817278916,9249.162759167433,5,2022,EqWt,long,tr_price7f,0
2022-08-12,0.023996082466304167,1223089.2668786705,11306.164888699406,5,2022,EqWt,long,tr_price7f,0
2022-08-15,-0.005081293591800297,1216874.3912246802,11306.164888699406,5,2022,EqWt,long,tr_price7f,0
2022-08-16,0.0010687894208762808,1218174.9737005564,11306.164888699406,5,2022,EqWt,long,tr_price7f,0
2022-08-17,-0.0009423563513963252,1217027.0187769777,11306.164888699406,5,2022,EqWt,long,tr_price7f,0
2022-08-18,0.008544729809960723,1227426.185823849,11306.164888699406,5,2022,EqWt,long,tr_price7f,0
2022-08-19,0.018524661669564197,1250163.8406405994,10343.5559589123,5,2022,EqWt,long,tr_price7f,0
2022-08-22,-0.0005370511267065866,1249492.4387414155,10343.5559589123,5,2022,EqWt,long,tr_price7f,0
2022-08-23,0.007334944938679424,1258657.39698088,10343.5559589123,5,2022,EqWt,long,tr_price7f,0
2022-08-24,0.016256071708637493,1279118.2218828083,10343.5559589123,5,2022,EqWt,long,tr_price7f,0
2022-08-25,-0.006793049160308807,1270429.1089197116,10343.5559589123,5,2022,EqWt,long,tr_price7f,0
2022-08-26,-0.01051987628454845,1257064.351865587,12005.646941237355,5,2022,EqWt,long,tr_price7f,0
2022-08-29,-0.0007286145337995115,1256148.4365088965,12005.646941237355,5,2022,EqWt,long,tr_price7f,0
2022-08-30,-0.007385182639856759,1246871.5508825078,12005.646941237355,5,2022,EqWt,long,tr_price7f,0
2022-08-31,-0.0036302563755045963,1242345.0874854813,12005.646941237355,5,2022,EqWt,long,tr_price7f,0
2022-09-05,0.005090402946970837,1248669.1245799721,12005.646941237355,5,2022,EqWt,long,tr_price7f,0
2022-09-06,-0.019085725627016256,1224837.3682693122,13259.612129655874,5,2022,EqWt,long,tr_price7f,0
2022-09-07,-0.038703959362505064,1177431.312542139,13259.612129655874,5,2022,EqWt,long,tr_price7f,0
2022-09-08,-0.005993234851233813,1170374.6901648776,13259.612129655874,5,2022,EqWt,long,tr_price7f,0
2022-09-09,0.035678114236853645,1212131.4520605023,13259.612129655874,5,2022,EqWt,long,tr_price7f,0
2022-09-12,0.00680293421840197,1220377.502592926,13259.612129655874,5,2022,EqWt,long,tr_price7f,0
2022-09-13,-0.0002828937484933902,1220032.2654266404,10140.593692609633,5,2022,EqWt,long,tr_price7f,0
2022-09-14,-0.008693203563498463,1209426.2765892504,10140.593692609633,5,2022,EqWt,long,tr_price7f,0
2022-09-15,0.01422242411448581,1226627.2500301062,10140.593692609633,5,2022,EqWt,long,tr_price7f,0
2022-09-16,-0.015308153121397113,1207849.852263767,10140.593692609633,5,2022,EqWt,long,tr_price7f,0
2022-09-19,-0.04594157092662364,1152359.3326072793,10140.593692609633,5,2022,EqWt,long,tr_price7f,0
2022-09-20,0.033214429619502356,1190634.2905565405,9814.483942758292,5,2022,EqWt,long,tr_price7f,0
2022-09-21,-0.0036690168101447896,1186265.8333297537,9814.483942758292,5,2022,EqWt,long,tr_price7f,0
2022-09-22,0.014656549099543458,1203652.396761062,9814.483942758292,5,2022,EqWt,long,tr_price7f,0
2022-09-23,-0.010263473302109085,1191298.7425218853,9814.483942758292,5,2022,EqWt,long,tr_price7f,0
2022-09-26,-0.040640991884246906,1142883.1799953398,9814.483942758292,5,2022,EqWt,long,tr_price7f,0
2022-09-27,-0.012767537785333684,1128291.375810527,9104.509121531213,5,2022,EqWt,long,tr_price7f,0
2022-09-28,-0.0018306207257188477,1126225.9022333184,9104.509121531213,5,2022,EqWt,long,tr_price7f,0
2022-09-29,-0.02651069206194669,1096368.8741470228,9104.509121531213,5,2022,EqWt,long,tr_price7f,0
2022-09-30,-0.004428709308296397,1091513.3751087615,9104.509121531213,5,2022,EqWt,long,tr_price7f,0
2022-10-03,-0.05494210776394607,1031543.3296277474,9104.509121531213,5,2022,EqWt,long,tr_price7f,0
2022-10-04,-0.010919591045461833,1020279.2983225384,8274.65743109939,5,2022,EqWt,long,tr_price7f,0
2022-10-05,0.028689902118643314,1049551.01152509,8274.65743109939,5,2022,EqWt,long,tr_price7f,0
2022-10-06,-0.035149276041094336,1012660.0533017849,8274.65743109939,5,2022,EqWt,long,tr_price7f,0
2022-10-07,-0.03993124814631868,972223.273425527,8274.65743109939,5,2022,EqWt,long,tr_price7f,0
2022-10-10,0.03584671787283758,1007074.2868174185,8274.65743109939,5,2022,EqWt,long,tr_price7f,0
2022-10-11,-0.04183418110796207,964944.1587135269,8469.41550816354,5,2022,EqWt,long,tr_price7f,0
2022-10-12,0.021907484243783183,986083.6576666741,8469.41550816354,5,2022,EqWt,long,tr_price7f,0
2022-10-13,0.022467385245842724,1008238.379088101,8469.41550816354,5,2022,EqWt,long,tr_price7f,0
2022-10-14,0.020858334161607834,1029268.5521136784,8469.41550816354,5,2022,EqWt,long,tr_price7f,0
2022-10-17,0.011115206759286626,1040709.0848812535,8469.41550816354,5,2022,EqWt,long,tr_price7f,0
2022-10-18,0.007001339805803141,1047995.4428234936,8884.346716183145,5,2022,EqWt,long,tr_price7f,0
2022-10-19,-0.007243559879731466,1040404.225079716,8884.346716183145,5,2022,EqWt,long,tr_price7f,0
2022-10-20,-0.007374170217832254,1032732.1072286263,8884.346716183145,5,2022,EqWt,long,tr_price7f,0
2022-10-21,-0.05302770700116022,977968.6916358159,8884.346716183145,5,2022,EqWt,long,tr_price7f,0
2022-10-24,-0.03188571123009391,946785.4643422435,8884.346716183145,5,2022,EqWt,long,tr_price7f,0
2022-10-25,-0.01008912533298437,937233.2271290468,7524.802360977104,5,2022,EqWt,long,tr_price7f,0
2022-10-26,-0.013589619240060549,924496.5844332299,7524.802360977104,5,2022,EqWt,long,tr_price7f,0
2022-10-27,0.04690995453735391,967864.6771789317,7524.802360977104,5,2022,EqWt,long,tr_price7f,0
2022-10-28,0.012196880060025261,979669.6065608182,7524.802360977104,5,2022,EqWt,long,tr_price7f,0
2022-10-31,0.012935502960585387,992342.1256568811,7524.802360977104,5,2022,EqWt,long,tr_price7f,0
2022-11-01,-0.001689061543410754,990665.9987345276,8006.110842796916,5,2022,EqWt,long,tr_price7f,0
2022-11-02,-0.003367593708236664,987329.8381502252,8006.110842796916,5,2022,EqWt,long,tr_price7f,0
2022-11-03,-0.010751048461716758,976715.0072125732,8006.110842796916,5,2022,EqWt,long,tr_price7f,0
2022-11-04,-0.045830685528834354,931951.4888657206,8006.110842796916,5,2022,EqWt,long,tr_price7f,0
2022-11-07,-0.0256972795063233,908002.870970004,8006.110842796916,5,2022,EqWt,long,tr_price7f,0
2022-11-08,0.020072801552562212,926229.0324081416,7139.36515653925,5,2022,EqWt,long,tr_price7f,0
2022-11-09,0.01084477994839182,936273.7824464198,7139.36515653925,5,2022,EqWt,long,tr_price7f,0
2022-11-10,-0.05274339903834962,886891.5207297034,7139.36515653925,5,2022,EqWt,long,tr_price7f,0
2022-11-11,-0.017261806653102636,871582.170776591,7139.36515653925,5,2022,EqWt,long,tr_price7f,0
2022-11-14,-0.03944210105173659,837205.1387219288,7139.36515653925,5,2022,EqWt,long,tr_price7f,0
2022-11-15,-0.08110279490939952,769305.4620590688,6905.53257466061,5,2022,EqWt,long,tr_price7f,0
2022-11-16,0.04722918992486668,805639.1358368939,6905.53257466061,5,2022,EqWt,long,tr_price7f,0
2022-11-17,0.03548165844674825,834224.548485992,6905.53257466061,5,2022,EqWt,long,tr_price7f,0
2022-11-18,0.039979961582965504,867576.8138860287,6905.53257466061,5,2022,EqWt,long,tr_price7f,0
2022-11-21,0.017926818768176974,883129.706196036,6905.53257466061,5,2022,EqWt,long,tr_price7f,0
2022-11-22,0.018223096736022477,899223.0642625014,7472.794941498691,5,2022,EqWt,long,tr_price7f,0
2022-11-23,-0.014525900898402746,886161.0391454663,7472.794941498691,5,2022,EqWt,long,tr_price7f,0
2022-11-24,0.0032676379111395,889056.6925523528,7472.794941498691,5,2022,EqWt,long,tr_price7f,0
2022-11-25,0.027685748913709833,913670.8929124105,7472.794941498691,5,2022,EqWt,long,tr_price7f,0
2022-11-28,0.03557883548864294,946178.2393021027,7472.794941498691,5,2022,EqWt,long,tr_price7f,0
2022-11-29,0.024399342162533935,969264.3659095786,8542.758097995713,5,2022,EqWt,long,tr_price7f,0
2022-11-30,0.019821489202385037,988476.6290727119,8542.758097995713,5,2022,EqWt,long,tr_price7f,0
2022-12-01,-0.017310576927746204,971365.5283438695,8542.758097995713,5,2022,EqWt,long,tr_price7f,0
2022-12-02,0.03648553578085972,1006806.3200845534,8542.758097995713,5,2022,EqWt,long,tr_price7f,0
2022-12-05,0.001205409625939519,1008019.9341142401,8542.758097995713,5,2022,EqWt,long,tr_price7f,0
2022-12-06,-0.03637205497243729,971356.1776573244,7981.1477365241735,5,2022,EqWt,long,tr_price7f,0
2022-12-07,-0.008496222586563294,963103.3193611144,7981.1477365241735,5,2022,EqWt,long,tr_price7f,0
2022-12-08,0.04939656253745849,1010677.3127059696,7981.1477365241735,5,2022,EqWt,long,tr_price7f,0
2022-12-09,0.013347423099933206,1024167.2504161596,7981.1477365241735,5,2022,EqWt,long,tr_price7f,0
2022-12-12,-0.044008169711318566,979095.5242470708,7981.1477365241735,5,2022,EqWt,long,tr_price7f,0
2022-12-13,0.023433508140399968,1002039.1671847437,7828.895277718431,5,2022,EqWt,long,tr_price7f,0
2022-12-14,-0.0027234773049191795,999310.1362542759,7828.895277718431,5,2022,EqWt,long,tr_price7f,0
2022-12-15,-0.007512465586951775,991802.8532449736,7828.895277718431,5,2022,EqWt,long,tr_price7f,0
2022-12-16,-0.010946989884640396,980945.5974429434,7828.895277718431,5,2022,EqWt,long,tr_price7f,0
2022-12-19,-0.02484245648143623,956576.4991278106,7828.895277718431,5,2022,EqWt,long,tr_price7f,0
2022-12-20,-0.03512081785336488,922980.7501391333,8100.937055915885,5,2022,EqWt,long,tr_price7f,0
2022-12-21,-0.04055077794505507,885553.162692681,8100.937055915885,5,2022,EqWt,long,tr_price7f,0
2022-12-22,0.014632113939343177,898510.677468546,8100.937055915885,5,2022,EqWt,long,tr_price7f,0
2022-12-23,-0.0040921238374704745,894833.8605070552,8100.937055915885,5,2022,EqWt,long,tr_price7f,0
2022-12-26,-0.05182682422323976,848457.463309553,8100.937055915885,5,2022,EqWt,long,tr_price7f,0
2022-12-27,0.028167634945632906,872356.5034029542,7180.035165724868,5,2022,EqWt,long,tr_price7f,0
2022-12-28,0.00947031084223747,880617.9906554276,7180.035165724868,5,2022,EqWt,long,tr_price7f,0
2022-12-29,-0.00656485078798115,874836.8649455629,7180.035165724868,5,2022,EqWt,long,tr_price7f,0
2022-12-30,-0.009411895547646185,866602.991751465,7180.035165724868,5,2022,EqWt,long,tr_price7f,0
2022-01-04,0.01762999981660943,1017629.9998166094,8712.999999999854,5,2022,Q75,long,tr_price7f,0
2022-01-05,0.02174517487675218,1039758.5421224509,8712.999999999854,5,2022,Q75,long,tr_price7f,0
2022-01-06,0.011274590899778489,1051481.3943194316,8712.999999999854,5,2022,Q75,long,tr_price7f,0
2022-01-07,0.0022258772281831913,1053821.8628109056,8712.999999999854,5,2022,Q75,long,tr_price7f,0
2022-01-10,-0.03808403296726904,1013688.0762459862,8712.999999999854,5,2022,Q75,long,tr_price7f,0
2022-01-11,0.0020813726291978407,1015797.9388624288,8966.088040471397,5,2022,Q75,long,tr_price7f,0
2022-01-12,0.010271272482742708,1026231.4762798932,8966.088040471397,5,2022,Q75,long,tr_price7f,0
2022-01-13,-0.027755560984244067,997747.8459560558,8966.088040471397,5,2022,Q75,long,tr_price7f,0
2022-01-14,-0.004206168203737811,993551.1506910475,8966.088040471397,5,2022,Q75,long,tr_price7f,0
2022-01-17,-0.06840464066178108,925587.6412489273,8966.088040471397,5,2022,Q75,long,tr_price7f,0
2022-01-18,-0.02188570578968704,905330.5024499829,7109.667856045329,5,2022,Q75,long,tr_price7f,0
2022-01-19,0.031211223896628632,933586.9754623966,7109.667856045329,5,2022,Q75,long,tr_price7f,0
2022-01-20,0.02273181440594216,954809.1013204127,7109.667856045329,5,2022,Q75,long,tr_price7f,0
2022-01-21,-0.025685978704505754,930283.8950770283,7109.667856045329,5,2022,Q75,long,tr_price7f,0
2022-01-24,-0.06354289051830765,871170.9673812039,7109.667856045329,5,2022,Q75,long,tr_price7f,0
2022-01-25,0.004837878635629229,875385.5867922779,21198.72150992996,5,2022,Q75,long,tr_price7f,0
2022-01-26,-0.02593650129607745,852681.1473858724,21198.72150992996,5,2022,Q75,long,tr_price7f,0
2022-01-27,-0.0020647457812208937,850920.5775840809,21198.72150992996,5,2022,Q75,long,tr_price7f,0
2022-01-28,0.027910189726099936,874669.9323462951,21198.72150992996,5,2022,Q75,long,tr_price7f,0
2022-02-07,0.026197220749677556,897583.8536470765,21198.72150992996,5,2022,Q75,long,tr_price7f,0
2022-02-08,-0.017675296640626337,881718.7927740279,7658.1783059916925,5,2022,Q75,long,tr_price7f,0
2022-02-09,0.003418124399877621,884732.6172934395,7658.1783059916925,5,2022,Q75,long,tr_price7f,0
2022-02-10,0.011944419535924544,895300.2348515089,7658.1783059916925,5,2022,Q75,long,tr_price7f,0
2022-02-11,-0.00684174504026319,889174.8189101671,7658.1783059916925,5,2022,Q75,long,tr_price7f,0
2022-02-14,-0.033241166733794604,859617.6104992826,7658.1783059916925,5,2022,Q75,long,tr_price7f,0
2022-02-15,0.02615298387291859,882099.1760035472,7765.244443036412,5,2022,Q75,long,tr_price7f,0
2022-02-16,0.022928815177799815,902324.664978622,7765.244443036412,5,2022,Q75,long,tr_price7f,0
2022-02-17,-0.0013976295620720402,901063.5493522611,7765.244443036412,5,2022,Q75,long,tr_price7f,0
2022-02-18,0.024131640767225356,922807.6912336709,7765.244443036412,5,2022,Q75,long,tr_price7f,0
2022-02-21,0.03681961246176118,956785.1128016273,7765.244443036412,5,2022,Q75,long,tr_price7f,0
2022-02-22,-0.015406470455909597,942044.4312285949,6981.161313079356,5,2022,Q75,long,tr_price7f,0
2022-02-23,0.01753762256918804,958565.6509068874,6981.161313079356,5,2022,Q75,long,tr_price7f,0
2022-02-24,0.0007666005123787613,959300.4878260213,6981.161313079356,5,2022,Q75,long,tr_price7f,0
