Date,index_code,fgn_buy,fgn_sell,total_value
2025-03-19,VN30,1723228784000.0,2976269699900.0,14166551364900.0
2025-03-19,VNINDEX,2327575938680.0,3733214022230.0,23422175749780.0
2025-03-19,VNMID,466533409680.0,562256262260.0,7298164431950.0
2025-03-19,VNSML,45336242000.0,72769923750.0,1454189853310.0
2025-03-20,VN30,1292767573378.0,2328438976878.0,10391362221778.0
2025-03-20,VNINDEX,1904476987568.0,3312843702978.0,19657170839978.0
2025-03-20,VNMID,454529320190.0,821277833170.0,6941539300020.0
2025-03-20,VNSML,66236510000.0,60459095730.0,1875494378380.0
2025-03-21,VN30,1715518357996.0,2286655387466.0,8642658446216.0
2025-03-21,VNINDEX,2714649168896.0,3664201796326.0,16939852535346.0
2025-03-21,VNMID,950557175750.0,1278577829910.0,6679427405300.0
2025-03-21,VNSML,37770540150.0,55555663050.0,1328964532020.0
2025-03-24,VN30,982597674800.0,1469269302400.0,10995416795300.0
2025-03-24,VNINDEX,1616274823710.0,2336589378280.0,19549310183580.0
2025-03-24,VNMID,422531815660.0,618905916900.0,6498812122940.0
2025-03-24,VNSML,70335339250.0,73193871490.0,1435061401270.0
2025-03-25,VN30,1096040655600.0,1343619471650.0,11974652276950.0
2025-03-25,VNINDEX,1750308621940.0,2152509085690.0,22358622102640.0
2025-03-25,VNMID,474261201340.0,717707550200.0,7628297946690.0
2025-03-25,VNSML,144430630000.0,64637273440.0,2241206923780.0
2025-03-26,VN30,933864630050.0,1127757007350.0,10350539613750.0
2025-03-26,VNINDEX,1290297267250.0,1804034949640.0,18741768471930.0
2025-03-26,VNMID,268148023000.0,593428517400.0,6662845916100.0
2025-03-26,VNSML,68767014200.0,55664279140.0,1388632751470.0
2025-03-27,VN30,866413299400.0,914032551800.0,9121653717350.0
2025-03-27,VNINDEX,1379438791260.0,1442655898420.0,16058071083480.0
2025-03-27,VNMID,381244857750.0,456612407910.0,5232556571660.0
2025-03-27,VNSML,110581087110.0,44078944650.0,1413749872770.0
2025-03-28,VN30,855166039000.0,1234819503500.0,8168036203700.0
2025-03-28,VNINDEX,1660058855250.0,2064368880210.0,17061459352980.0
2025-03-28,VNMID,706613215650.0,729855337980.0,6812984197970.0
2025-03-28,VNSML,84435476600.0,76585247160.0,1592543423370.0
2025-03-31,VN30,894936239400.0,1952143512150.0,10770367098880.0
2025-03-31,VNINDEX,1696765071760.0,2975581205230.0,21184014317790.0
2025-03-31,VNMID,669292364900.0,864684893480.0,8264583826230.0
2025-03-31,VNSML,83230399460.0,94130227100.0,1812140982530.0
2025-04-01,VN30,1246143263500.0,1518913237800.0,7704716194700.0
2025-04-01,VNINDEX,1882870193100.0,2323336556080.0,15009477907760.0
2025-04-01,VNMID,518057688390.0,671256706390.0,5665351720940.0
2025-04-01,VNSML,77998688210.0,79945015370.0,1302107210740.0
2025-04-02,VN30,1274290365550.0,1596354695850.0,9747215823600.0
2025-04-02,VNINDEX,1966335668850.0,2675929377350.0,19256678378530.0
2025-04-02,VNMID,437759918850.0,772487554400.0,7589144786500.0
2025-04-02,VNSML,72448615450.0,102415010850.0,1393122497460.0
2025-04-03,VN30,1380590191400.0,4605889779600.0,24396138809900.0
2025-04-03,VNINDEX,2048816435180.0,5737932655680.0,39584435405960.0
2025-04-03,VNMID,318121949270.0,695565296380.0,11632682180310.0
2025-04-03,VNSML,48468567980.0,103655511600.0,2574892661190.0
2025-04-04,VN30,2695920103350.0,5486705711600.0,24651131962850.0
2025-04-04,VNINDEX,4340817687480.0,7103025940870.0,42187927241140.0
2025-04-04,VNMID,1134053475150.0,981074487150.0,13868076086750.0
2025-04-04,VNSML,118885939550.0,172392406500.0,2411503778250.0
2025-04-08,VN30,1864068688350.0,3674760516650.0,17340213144200.0
2025-04-08,VNINDEX,2616284935170.0,4343519373540.0,25291623017970.0
2025-04-08,VNMID,631632193400.0,544594926350.0,5972965656050.0
2025-04-08,VNSML,59296890420.0,42863069190.0,1422432655770.0
2025-04-09,VN30,3243364707000.0,3352970621750.0,18898369010050.0
2025-04-09,VNINDEX,4745514462350.0,4474278473530.0,32394987927210.0
2025-04-09,VNMID,1259976073400.0,855997078640.0,11022856117350.0
2025-04-09,VNSML,170005897950.0,135251745260.0,1769651255860.0
2025-04-10,VN30,381272555500.0,549020709550.0,2505664704250.0
2025-04-10,VNINDEX,552410775740.0,1407811040180.0,6274291663480.0
2025-04-10,VNMID,146151008240.0,814209781700.0,2863787140060.0
2025-04-10,VNSML,16234099000.0,39176805270.0,745067574000.0
2025-04-11,VN30,4073190806050.0,2949858469850.0,21776097806400.0
2025-04-11,VNINDEX,5520367543700.0,4540269493790.0,38130148305420.0
2025-04-11,VNMID,1172506404750.0,1356728700170.0,13051249316300.0
2025-04-11,VNSML,184595947900.0,193234661910.0,2555121054300.0
2025-04-14,VN30,2504686454550.0,2368293011650.0,13414389584650.0
2025-04-14,VNINDEX,3412685419450.0,3525924102450.0,24195998904300.0
2025-04-14,VNMID,722556193100.0,995182511400.0,8565033100880.0
2025-04-14,VNSML,94675010400.0,116728852400.0,1516509970200.0
2025-04-15,VN30,2120593723650.0,1912547635400.0,12566104317150.0
2025-04-15,VNINDEX,3173125090020.0,2958973336860.0,24190938526550.0
2025-04-15,VNMID,810001438370.0,885575099570.0,9017640033170.0
2025-04-15,VNSML,153258648000.0,123240676430.0,1865562122060.0
2025-04-16,VN30,1280242428400.0,1478542805850.0,10428346825900.0
2025-04-16,VNINDEX,2200390288450.0,2476066884300.0,19447113622550.0
2025-04-16,VNMID,705865838000.0,751340888550.0,7019740162980.0
2025-04-16,VNSML,113265812750.0,226143550300.0,1483248963480.0
2025-04-17,VN30,1754250037000.0,6601913466150.0,13696378292000.0
2025-04-17,VNINDEX,2839387089910.0,7480983716800.0,21595307707450.0
2025-04-17,VNMID,864927408910.0,721725527200.0,6231881735290.0
2025-04-17,VNSML,86724375000.0,102338892450.0,1032269004130.0
2025-04-18,VN30,1417065642700.0,1132772255750.0,10754104002800.0
2025-04-18,VNINDEX,2228849926400.0,2220027534160.0,21536635293210.0
2025-04-18,VNMID,612648626000.0,889980528900.0,8701823988840.0
2025-04-18,VNSML,109454973000.0,128002291210.0,1469856689500.0
2025-04-21,VN30,1004669591750.0,691847400850.0,9543426536208.0
2025-04-21,VNINDEX,1783936763300.0,1615014345600.0,18606710596678.0
2025-04-21,VNMID,543524720550.0,774217445550.0,6947716623080.0
2025-04-21,VNSML,73701515000.0,93344190200.0,1417621394860.0
2025-04-22,VN30,2298140192300.0,1874312987300.0,17366759907100.0
2025-04-22,VNINDEX,3866846611370.0,3348417075150.0,34094407301320.0
2025-04-22,VNMID,1238956772970.0,1282072664600.0,13511569344540.0
2025-04-22,VNSML,162263691100.0,141940182800.0,2170726177110.0
2025-04-23,VN30,1213345291300.0,1369444322400.0,10880087911484.0
2025-04-23,VNINDEX,2109645762850.0,2201478329900.0,18966016413654.0
2025-04-23,VNMID,689838340550.0,689179539800.0,6081087112210.0
2025-04-23,VNSML,167964441000.0,100083186450.0,1336342522380.0
2025-04-24,VN30,1543248352750.0,1069561396800.0,9236836316850.0
2025-04-24,VNINDEX,2429702789750.0,1851128217160.0,17632199021080.0
2025-04-24,VNMID,666829998000.0,673945377800.0,6453939667380.0
2025-04-24,VNSML,149669696000.0,84155093410.0,1342108178380.0
2025-04-25,VN30,1617766384550.0,2052494320850.0,12761341552000.0
2025-04-25,VNINDEX,2287479274600.0,2880242982900.0,20323564099170.0
2025-04-25,VNMID,474293033950.0,691952275800.0,5714309562230.0
2025-04-25,VNSML,123423102750.0,90592165050.0,1231544800930.0
2025-04-28,VN30,1155714995850.0,1096552567950.0,7504637582050.0
2025-04-28,VNINDEX,1854072696500.0,1855104570150.0,14125688406620.0
2025-04-28,VNMID,543178787150.0,610177467500.0,4920126937000.0
2025-04-28,VNSML,90622088000.0,90435520450.0,1104716350700.0
2025-04-29,VN30,1017095486800.0,1384959265350.0,9162082631500.0
2025-04-29,VNINDEX,1775902313730.0,2029417946600.0,15504893696450.0
2025-04-29,VNMID,604168288930.0,452121676500.0,4368535480900.0
2025-04-29,VNSML,103653346000.0,96451276150.0,1441320905890.0
2025-05-05,VN30,1209634483000.0,1361836435000.0,6532279207400.0
2025-05-05,VNINDEX,2055248987000.0,1925290839000.0,14368762229050.0
2025-05-05,VNMID,715534834000.0,482615240000.0,5866689667430.0
2025-05-05,VNSML,107410956000.0,66713965000.0,1538026373940.0
2025-05-06,VN30,1230873050700.0,1217624416050.0,8603928702050.0
2025-05-06,VNINDEX,2111571594220.0,2039602369470.0,17885906911150.0
2025-05-06,VNMID,661062153540.0,670745507200.0,6827185303230.0
2025-05-06,VNSML,98742712000.0,114282901310.0,1584062178650.0
2025-05-07,VN30,1145149043900.0,975891079550.0,7990669519450.0
2025-05-07,VNINDEX,2536801689390.0,1637248270340.0,17219672586640.0
2025-05-07,VNMID,1087091273550.0,521983784450.0,6604467612660.0
2025-05-07,VNSML,95805382700.0,73425047720.0,1481171220770.0
2025-05-08,VN30,1864587872800.0,1635956883700.0,10302617417000.0
2025-05-08,VNINDEX,2964205881850.0,2715439609560.0,19168645618600.0
2025-05-08,VNMID,934990311050.0,834015015550.0,6375945650480.0
2025-05-08,VNSML,92287920000.0,173181629600.0,1695735640570.0
2025-05-09,VN30,1436072948450.0,1610938271950.0,8837782437500.0
2025-05-09,VNINDEX,2474391505900.0,2563898273770.0,17359902239760.0
2025-05-09,VNMID,852850766700.0,698091734770.0,6117799299380.0
2025-05-09,VNSML,92921852000.0,109670379050.0,1674881917320.0
2025-05-12,VN30,1270165288050.0,1552490652650.0,13438956336900.0
2025-05-12,VNINDEX,1705932216700.0,1999444955150.0,21674846232860.0
2025-05-12,VNMID,391901996650.0,386985203200.0,6148370075110.0
2025-05-12,VNSML,25040503000.0,43505668800.0,1521186261490.0
2025-05-13,VN30,2528554070000.0,2019029897100.0,12985917024000.0
2025-05-13,VNINDEX,4162271354450.0,3184842241160.0,23920512372280.0
2025-05-13,VNMID,1376995601900.0,1003904445700.0,8523512761280.0
2025-05-13,VNSML,137522735550.0,99214339360.0,1622120500290.0
2025-05-14,VN30,3921524849450.0,2470666374700.0,16554321002700.0
2025-05-14,VNINDEX,5533685082050.0,3260384861570.0,27365088786940.0
2025-05-14,VNMID,1421487004050.0,635698667450.0,8324349111120.0
2025-05-14,VNSML,103453159700.0,113796273980.0,1739491917560.0
2025-05-15,VN30,3286212759400.0,2630199500300.0,15863651022100.0
2025-05-15,VNINDEX,4239024465300.0,3321403316650.0,25925380989530.0
2025-05-15,VNMID,721316371400.0,581988428050.0,7883881679130.0
2025-05-15,VNSML,108266748500.0,77529035050.0,1442343812210.0
2025-05-16,VN30,1090309557350.0,2213302182400.0,10319337610005.0
2025-05-16,VNINDEX,2153446233330.0,3107614149160.0,20803168547815.0
2025-05-16,VNMID,839838359700.0,721042891110.0,7916584663160.0
2025-05-16,VNSML,113482089080.0,92321201650.0,1666741730310.0
2025-05-19,VN30,1569467163850.0,2169204621700.0,12313050881250.0
2025-05-19,VNINDEX,2579317519730.0,3075904563270.0,22490507506690.0
2025-05-19,VNMID,721036785700.0,733333175750.0,7797706223540.0
2025-05-19,VNSML,87878157000.0,129533120740.0,1547206143950.0
2025-05-20,VN30,1715273278810.0,2511255362860.0,12695500037860.0
2025-05-20,VNINDEX,2654816516700.0,3175373077060.0,23148620154576.0
2025-05-20,VNMID,555309091450.0,503718299850.0,7510930463056.0
2025-05-20,VNSML,130513322500.0,86385827950.0,1831738154970.0
2025-05-21,VN30,1924880926450.0,1869061406650.0,13860635153500.0
2025-05-21,VNINDEX,3245072301050.0,2767390554730.0,25584656039450.0
2025-05-21,VNMID,730690649550.0,705418853550.0,8518160436870.0
2025-05-21,VNSML,88603336000.0,163101850020.0,1724998438730.0
2025-05-22,VN30,1550789850400.0,1458289220200.0,11699208489700.0
2025-05-22,VNINDEX,2756946645200.0,2644110995750.0,26451755933110.0
2025-05-22,VNMID,998596673200.0,945040665350.0,11714613763030.0
2025-05-22,VNSML,89721838900.0,147233287200.0,1938610601720.0
2025-05-23,VN30,1210014061850.0,1405609093800.0,8211862916450.0
2025-05-23,VNINDEX,1869651668750.0,2004179043140.0,16934174464240.0
2025-05-23,VNMID,504483013900.0,485450846000.0,6652770803450.0
2025-05-23,VNSML,81123668300.0,79610904000.0,1347186147180.0
2025-05-26,VN30,1099175917400.0,1119581504150.0,10500527810650.0
2025-05-26,VNINDEX,2256598276930.0,2291630215280.0,23216769084839.0
2025-05-26,VNMID,902620797450.0,908385980700.0,9531037639239.0
2025-05-26,VNSML,207781206000.0,124160893050.0,2271776015830.0
2025-05-27,VN30,1089655150800.0,1811834013550.0,10067249702650.0
2025-05-27,VNINDEX,2271605555190.0,3396624790540.0,25103699861530.0
2025-05-27,VNMID,969069155350.0,1215782714500.0,11736503213680.0
2025-05-27,VNSML,154489864440.0,159345509110.0,2316446793580.0
2025-05-28,VN30,1004957813450.0,1103843215300.0,8873174927950.0
2025-05-28,VNINDEX,2105696998150.0,2305790304250.0,22451034966820.0
2025-05-28,VNMID,806340171600.0,821686767850.0,10032365621630.0
2025-05-28,VNSML,167417641000.0,204840764100.0,2365515183780.0
2025-05-29,VN30,1044023346150.0,1623752556150.0,8563007883500.0
2025-05-29,VNINDEX,2684607297890.0,2944629563130.0,21000835647630.0
2025-05-29,VNMID,1171673276450.0,1043765450150.0,9382824574500.0
2025-05-29,VNSML,133538008840.0,219212254050.0,1815319584700.0
2025-05-30,VN30,1071249186900.0,1646583120750.0,10055232270650.0
2025-05-30,VNINDEX,2204114109670.0,3290060358750.0,22368800780390.0
2025-05-30,VNMID,736779652400.0,1296785835700.0,8991039929950.0
2025-05-30,VNSML,121126114200.0,219383054500.0,1980897803570.0
2025-06-02,VN30,775354043360.0,1118303440860.0,8953207797610.0
2025-06-02,VNINDEX,1970820574910.0,2182014962450.0,20858437529210.0
2025-06-02,VNMID,887884101500.0,790220157210.0,8789442436340.0
2025-06-02,VNSML,185839872650.0,164982775850.0,2111609284930.0
2025-06-03,VN30,1016531637350.0,859750599400.0,10104947279500.0
2025-06-03,VNINDEX,2864713242380.0,2011455847300.0,25738113630628.0
2025-06-03,VNMID,1189749660000.0,832498135800.0,11911779422908.0
2025-06-03,VNSML,573327371830.0,192977479900.0,2563343191240.0
2025-06-04,VN30,1030086762200.0,1318881191800.0,9045400974600.0
2025-06-04,VNINDEX,2330325088000.0,2343772371000.0,23494322454906.0
2025-06-04,VNMID,1005731567550.0,765099654350.0,11043979635066.0
2025-06-04,VNSML,186242031850.0,186246672450.0,2599723472130.0
2025-06-05,VN30,634176839169.0,881567444719.0,7532705799119.0
2025-06-05,VNINDEX,1458449961829.0,1934207307169.0,19179181304849.0
2025-06-05,VNMID,631507414700.0,784642045700.0,8602436426810.0
2025-06-05,VNSML,133263272520.0,215750865750.0,2317225589490.0
2025-06-06,VN30,761257795400.0,2486843164700.0,11225563058850.0
2025-06-06,VNINDEX,1613418301140.0,3872744798960.0,24038647924940.0
2025-06-06,VNMID,678200669950.0,900191183610.0,9710757552240.0
2025-06-06,VNSML,117724633000.0,240870653500.0,2042657166360.0
2025-06-09,VN30,825901021150.0,818566818700.0,7407302445150.0
2025-06-09,VNINDEX,1623942689050.0,1970122905080.0,17836946690850.0
2025-06-09,VNMID,654419983900.0,851530247630.0,7624325720760.0
2025-06-09,VNSML,104059530150.0,204705749750.0,1951672334850.0
2025-06-10,VN30,1094939060900.0,1324045019050.0,8280280704250.0
2025-06-10,VNINDEX,2478350419270.0,2168743569380.0,18447870937660.0
2025-06-10,VNMID,1207433173750.0,650275720180.0,7685733686610.0
2025-06-10,VNSML,125414395120.0,146068323400.0,1832943238890.0
2025-06-11,VN30,688351437500.0,893664607150.0,5720063932750.0
2025-06-11,VNINDEX,1870104985650.0,2029670656810.0,14590893862840.0
2025-06-11,VNMID,985939970350.0,912247225900.0,6297144666180.0
2025-06-11,VNSML,96297758000.0,169296741610.0,1623788090050.0
2025-06-12,VN30,1172043731150.0,1043173264550.0,10172170457237.0
2025-06-12,VNINDEX,2482828868710.0,2034148953970.0,19815607796587.0
2025-06-12,VNMID,1060830259600.0,813264832070.0,7246456920990.0
2025-06-12,VNSML,139106276960.0,147287401300.0,1773163034450.0
2025-06-13,VN30,1504895367200.0,1185248850150.0,12403487683300.0
2025-06-13,VNINDEX,2535392720750.0,2440517000590.0,27229196058670.0
2025-06-13,VNMID,735574537450.0,966952045450.0,11093943398650.0
2025-06-13,VNSML,147012436000.0,165366112840.0,2542939467080.0
2025-06-16,VN30,1994670161350.0,1024984581000.0,10109042715300.0
2025-06-16,VNINDEX,2966974390250.0,1981668746640.0,21096391161440.0
2025-06-16,VNMID,604638328300.0,693785581960.0,7662384358620.0
2025-06-16,VNSML,145316473900.0,136720173930.0,2167379607850.0
2025-06-17,VN30,1404126114700.0,912702946100.0,9699618007500.0
2025-06-17,VNINDEX,2442789778250.0,1884459084300.0,20946356362885.0
2025-06-17,VNMID,704307612150.0,755227239700.0,8447836100165.0
2025-06-17,VNSML,104040302400.0,101170074250.0,1795798793170.0
2025-06-18,VN30,1175016087300.0,1279598257200.0,9457892461650.0
2025-06-18,VNINDEX,2076674270350.0,2353931289250.0,20327500218030.0
2025-06-18,VNMID,665529507700.0,841816696250.0,7930216348570.0
2025-06-18,VNSML,90030737350.0,151601708900.0,1911804893630.0
2025-06-19,VN30,618279884000.0,1356983055000.0,8515826986700.0
2025-06-19,VNINDEX,1239926152950.0,2133321168080.0,18760050955640.0
2025-06-19,VNMID,462203953700.0,564432975200.0,7768855211760.0
2025-06-19,VNSML,84908944000.0,141586825100.0,1718164566240.0
2025-06-20,VN30,2003179978875.0,2869908996275.0,12009097738875.0
2025-06-20,VNINDEX,3308828666425.0,3881657720525.0,22304477518945.0
2025-06-20,VNMID,874326840650.0,666264906550.0,7218577790440.0
2025-06-20,VNSML,230181864200.0,151904635700.0,2085707455810.0
2025-06-23,VN30,954081097600.0,923941666350.0,9778154589650.0
2025-06-23,VNINDEX,1656694116950.0,1822807931680.0,21789315744390.0
2025-06-23,VNMID,525029459750.0,676090226650.0,9025669006900.0
2025-06-23,VNSML,94218344000.0,132224543950.0,1909121053450.0
2025-06-24,VN30,1566123203450.0,1498014253350.0,12603987143000.0
2025-06-24,VNINDEX,2880158063650.0,2651231113990.0,25657889527290.0
2025-06-24,VNMID,1199575089200.0,837936344850.0,10470539870010.0
2025-06-24,VNSML,40408934000.0,135849391400.0,1734177770710.0
2025-06-25,VN30,1216636442150.0,863733616200.0,11170890109300.0
2025-06-25,VNINDEX,1878390316100.0,1701122840400.0,21641904292860.0
2025-06-25,VNMID,553796594750.0,662767359100.0,8195812763420.0
2025-06-25,VNSML,89542946000.0,107220718250.0,1800036117720.0
2025-06-26,VN30,932133183500.0,1392271088650.0,9956324785970.0
2025-06-26,VNINDEX,1889802908980.0,2161146025410.0,19188170361660.0
2025-06-26,VNMID,837531808000.0,615442285300.0,7334983894440.0
2025-06-26,VNSML,71127210050.0,98855198350.0,1390017970890.0
2025-06-27,VN30,1318885904600.0,1205071894900.0,9889178036900.0
2025-06-27,VNINDEX,2054950281450.0,2065585980770.0,18996192865830.0
2025-06-27,VNMID,677799780450.0,694853071220.0,7131617502780.0
2025-06-27,VNSML,45932701800.0,107134529650.0,1494563160140.0
2025-06-30,VN30,893819774950.0,865767171000.0,8756277506650.0
2025-06-30,VNINDEX,2173301354000.0,1581211279710.0,18883654362110.0
2025-06-30,VNMID,1063955608050.0,595652484800.0,7963976153560.0
2025-06-30,VNSML,148140858000.0,66070012000.0,1634113743650.0
2025-07-01,VN30,1272667450950.0,1741954127700.0,10604550197000.0
2025-07-01,VNINDEX,2090277901450.0,2455557640180.0,21034323075540.0
2025-07-01,VNMID,661317460600.0,567466029780.0,8025693130890.0
2025-07-01,VNSML,40374650400.0,124698956950.0,1746208863340.0
2025-07-02,VN30,1024168639300.0,812255351850.0,8864256465700.0
2025-07-02,VNINDEX,2514600635600.0,1629083942300.0,22505078930140.0
2025-07-02,VNMID,1275571749650.0,686371691550.0,11083314485770.0
2025-07-02,VNSML,180651649200.0,84743369150.0,2041937443030.0
2025-07-03,VN30,2100122175750.0,857745584800.0,14195893899850.0
2025-07-03,VNINDEX,4197162999400.0,1921351593870.0,33085048163870.0
2025-07-03,VNMID,1865973027150.0,834084540650.0,15349102255370.0
2025-07-03,VNSML,170473798000.0,182187870720.0,2831963412400.0
2025-07-04,VN30,2086722470450.0,1144235196100.0,8933802873550.0
2025-07-04,VNINDEX,3630887783400.0,1852046717680.0,21090013681130.0
2025-07-04,VNMID,1119959637750.0,569341220000.0,9522984663390.0
2025-07-04,VNSML,126516076700.0,78000047580.0,1792853310140.0
2025-07-07,VN30,2986970801700.0,1391380489550.0,14250143737150.0
2025-07-07,VNINDEX,3984897795780.0,2757616679950.0,28325973967590.0
2025-07-07,VNMID,814143250400.0,1170316490100.0,11328143696240.0
2025-07-07,VNSML,114319602680.0,150170649800.0,2017851959410.0
2025-07-08,VN30,3423054028872.0,2014052251900.0,13646219510900.0
2025-07-08,VNINDEX,4886296357412.0,3374108313950.0,28388677677420.0
2025-07-08,VNMID,1121914118000.0,1200488500500.0,10912332885130.0
2025-07-08,VNSML,151978886590.0,112549259050.0,2766022864580.0
2025-07-09,VN30,3735815730100.0,1938735598900.0,18404743218050.0
2025-07-09,VNINDEX,5435580072610.0,3497276035320.0,35592911756870.0
2025-07-09,VNMID,1419383327100.0,1305780829550.0,13563799566950.0
2025-07-09,VNSML,98381139410.0,152896710770.0,2665623426710.0
2025-07-10,VN30,3165531331700.0,2231485101550.0,14082927568250.0
2025-07-10,VNINDEX,4389163582520.0,3313178051310.0,27666260944610.0
2025-07-10,VNMID,1042405122150.0,905775446190.0,10311387033710.0
2025-07-10,VNSML,130360550670.0,134745498020.0,2501613622180.0
2025-07-11,VN30,2858678541750.0,1602636670675.0,15310804774425.0
2025-07-11,VNINDEX,4071245717760.0,2855159036855.0,32098959232745.0
2025-07-11,VNMID,1048033143000.0,915461626500.0,13295758594520.0
2025-07-11,VNSML,77536234000.0,160246306980.0,2531747984370.0
2025-07-14,VN30,1829212750550.0,1838866384800.0,13884510479750.0
2025-07-14,VNINDEX,3218631009300.0,3090463819250.0,31549650475219.0
2025-07-14,VNMID,1093086530000.0,1025270489850.0,13616988578070.0
2025-07-14,VNSML,153403559000.0,148518897890.0,2469052808580.0
2025-07-15,VN30,2115774039300.0,1372394032900.0,14863108923850.0
2025-07-15,VNINDEX,3842106507260.0,2735781568880.0,34774667654180.0
2025-07-15,VNMID,1305125648550.0,1113458805550.0,15837123855500.0
2025-07-15,VNSML,128460083750.0,196359623500.0,2793344873080.0
2025-07-16,VN30,4812774426250.0,4552215693350.0,15695611647050.0
2025-07-16,VNINDEX,6202839354050.0,5966391943480.0,32932232752250.0
2025-07-16,VNMID,1134979182300.0,1235471969200.0,13611913367260.0
2025-07-16,VNSML,158977226500.0,86941316500.0,2374834515210.0
2025-07-17,VN30,2197216261950.0,2152034323850.0,15341004953100.0
2025-07-17,VNINDEX,3674965286370.0,3829297277450.0,35786152396000.0
2025-07-17,VNMID,1145188119700.0,1391764024350.0,15661684259830.0
2025-07-17,VNSML,177079525040.0,170855442850.0,3042380830030.0
2025-07-18,VN30,1858044095950.0,1906041443950.0,15988773806950.0
2025-07-18,VNINDEX,3166933499950.0,3263722925480.0,35991779038310.0
2025-07-18,VNMID,952374891400.0,1097450768300.0,14267681283000.0
2025-07-18,VNSML,236087034000.0,153341995500.0,3719737284090.0
2025-07-21,VN30,2421583193300.0,2251605690620.0,15825434697520.0
2025-07-21,VNINDEX,4260484381550.0,4085049468000.0,35499390530890.0
2025-07-21,VNMID,1550891792100.0,1534421896550.0,15350480089020.0
2025-07-21,VNSML,138737815150.0,179389495030.0,3013731988950.0
2025-07-22,VN30,1871229119100.0,3810325942800.0,15511626111400.0
2025-07-22,VNINDEX,3772102301100.0,5523424270390.0,33831541720000.0
2025-07-22,VNMID,1470532304600.0,1357773840200.0,14023275721910.0
2025-07-22,VNSML,223084872600.0,178591462000.0,3187563141400.0
2025-07-23,VN30,1680168523800.0,1510471997700.0,15949693608100.0
2025-07-23,VNINDEX,3585078658980.0,3339284102540.0,38213016944440.0
2025-07-23,VNMID,1519826754300.0,1453261739250.0,17304436007690.0
2025-07-23,VNSML,305798356880.0,255587193830.0,3916310149520.0
2025-07-24,VN30,2518336142050.0,2671543625650.0,18297729908150.0
2025-07-24,VNINDEX,5021386095550.0,5229727517200.0,36915039133160.0
2025-07-24,VNMID,2219082557900.0,2233195053800.0,14208138582530.0
2025-07-24,VNSML,137354835500.0,161795207650.0,2918612434350.0
2025-07-25,VN30,1789698744950.0,1953378944550.0,14213799706700.0
2025-07-25,VNINDEX,3598908053500.0,3662262833380.0,37440767781590.0
2025-07-25,VNMID,1420603169600.0,1464163131400.0,18085590429790.0
2025-07-25,VNSML,277214415750.0,193491869380.0,3777347077250.0
2025-07-28,VN30,2060316484250.0,2575555501950.0,20624555677800.0
2025-07-28,VNINDEX,3585765722050.0,4634285216530.0,46753953036410.0
2025-07-28,VNMID,1189023304500.0,1542435984350.0,18864137649390.0
2025-07-28,VNSML,233137976950.0,317905586130.0,5157364173600.0
2025-07-29,VN30,2876825282300.0,3948190085150.0,30375791931100.0
2025-07-29,VNINDEX,5636202266610.0,6600550845780.0,71811901706930.0
2025-07-29,VNMID,2221911584850.0,2185153427600.0,33005114569390.0
2025-07-29,VNSML,325241694660.0,323841547450.0,6134818246560.0
2025-07-30,VN30,2433915436346.0,2200653945296.0,19680521535496.0
2025-07-30,VNINDEX,5513369801556.0,4015306157486.0,42650745224926.0
2025-07-30,VNMID,2158491471950.0,1465118725200.0,17759252656200.0
2025-07-30,VNSML,169881183760.0,241990396850.0,3299856315960.0
2025-07-31,VN30,1633874180400.0,3249401242780.0,20958092444880.0
2025-07-31,VNINDEX,3343078881410.0,5273190420880.0,43434051889840.0
2025-07-31,VNMID,1260560228350.0,1720782861400.0,17547513082310.0
2025-07-31,VNSML,290455463660.0,251251919900.0,3597470596160.0
2025-08-01,VN30,1642186161900.0,3446276992450.0,17737785740050.0
2025-08-01,VNINDEX,3465547134050.0,5770381872260.0,39224080042860.0
2025-08-01,VNMID,1442112842550.0,1887941575450.0,16235842399010.0
2025-08-01,VNSML,229865536000.0,240819831100.0,3659614343180.0
2025-08-04,VN30,1206716547300.0,11591340545350.0,24972168681350.0
2025-08-04,VNINDEX,2704370482350.0,12821831121390.0,42652649288140.0
2025-08-04,VNMID,1180633395900.0,1003422464000.0,12816587174100.0
2025-08-04,VNSML,147945543200.0,187737511280.0,3035827964440.0
2025-08-05,VN30,4414855970100.0,5956100137802.0,42350362445652.0
2025-08-05,VNINDEX,7068029560250.0,9407289001472.0,78253127593102.0
2025-08-05,VNMID,2118792954370.0,2697798509220.0,27813651804170.0
2025-08-05,VNSML,343562635780.0,540544944750.0,5875566337480.0
2025-08-06,VN30,3132876683450.0,3046262004900.0,20197289293450.0
2025-08-06,VNINDEX,5266315669750.0,4738377983610.0,39040159166850.0
2025-08-06,VNMID,1841146990550.0,1286271785250.0,14530117662000.0
2025-08-06,VNSML,143560926400.0,214624430160.0,2723544462620.0
2025-08-07,VN30,2966488296450.0,2551023189400.0,22874430987400.0
2025-08-07,VNINDEX,4515722065950.0,4594384295750.0,44349508868170.0
2025-08-07,VNMID,1291943429500.0,1596925405000.0,16273266091850.0
2025-08-07,VNSML,193934660950.0,206690715750.0,3682633265390.0
2025-08-08,VN30,2091311695800.0,2986993434350.0,23233130495250.0
2025-08-08,VNINDEX,4250899403350.0,5092904708500.0,49232765527420.0
2025-08-08,VNMID,1710869999550.0,1650427280000.0,20116682645250.0
