Date,Close,v7_Bull,v7_Neut,v7_Bear,v7_label
2021-10-21,1761.49,0.95,0.05,0.0,Bull
2021-10-22,1776.85,0.95,0.05,0.0,Bull
2021-10-25,1766.8,0.95,0.05,0.0,Bull
2021-10-26,1785.93,0.95,0.05,0.0,Bull
2021-11-03,1869.26,1.0,0.0,0.0,Bull
2021-11-04,1890.75,1.0,0.0,0.0,Bull
2021-11-05,1913.0,1.0,0.0,0.0,Bull
2021-11-08,1946.92,1.0,0.0,0.0,Bull
2021-11-09,1961.87,1.0,0.0,0.0,Bull
2021-11-10,1983.48,1.0,0.0,0.0,Bull
2021-11-11,1994.94,1.0,0.0,0.0,Bull
2021-11-12,2036.01,1.0,0.0,0.0,Bull
2021-11-19,2041.89,1.0,0.0,0.0,Bull
2021-11-22,1992.15,1.0,0.0,0.0,Bull
2021-11-23,2005.52,1.0,0.0,0.0,Bull
2021-11-24,2046.89,1.0,0.0,0.0,Bull
2021-11-25,2086.48,1.0,0.0,0.0,Bull
2021-11-26,2070.35,1.0,0.0,0.0,Bull
2021-11-29,2070.75,1.0,0.0,0.0,Bull
2021-11-30,2078.98,1.0,0.0,0.0,Bull
2021-12-02,2080.54,1.0,0.0,0.0,Bull
2021-12-03,2007.45,1.0,0.0,0.0,Bull
2021-12-06,1928.66,1.0,0.0,0.0,Bull
2021-12-07,1980.3,1.0,0.0,0.0,Bull
2021-12-08,1999.74,1.0,0.0,0.0,Bull
2021-12-09,2033.87,1.0,0.0,0.0,Bull
2021-12-10,2042.73,1.0,0.0,0.0,Bull
2021-12-13,2083.91,1.0,0.0,0.0,Bull
2021-12-14,2102.24,1.0,0.0,0.0,Bull
2021-12-15,2099.0,1.0,0.0,0.0,Bull
2021-12-16,2128.23,1.0,0.0,0.0,Bull
2021-12-17,2132.9,1.0,0.0,0.0,Bull
2021-12-20,2124.4,1.0,0.0,0.0,Bull
2021-12-21,2147.33,1.0,0.0,0.0,Bull
2021-12-22,2160.64,1.0,0.0,0.0,Bull
2021-12-23,2136.33,1.0,0.0,0.0,Bull
2021-12-24,2167.78,1.0,0.0,0.0,Bull
2021-12-27,2202.45,1.0,0.0,0.0,Bull
2021-12-28,2231.35,1.0,0.0,0.0,Bull
2021-12-29,2214.82,1.0,0.0,0.0,Bull
2021-12-30,2212.97,1.0,0.0,0.0,Bull
2021-12-31,2232.77,1.0,0.0,0.0,Bull
2022-01-04,2267.66,1.0,0.0,0.0,Bull
2022-01-05,2283.66,1.0,0.0,0.0,Bull
2022-01-06,2299.82,1.0,0.0,0.0,Bull
2022-01-07,2317.19,1.0,0.0,0.0,Bull
2022-01-10,2245.22,0.95,0.05,0.0,Bull
2022-01-11,2232.83,0.85,0.15,0.0,Bull
2022-01-12,2224.82,0.75,0.2,0.05,Bull
2022-01-13,2160.55,0.6,0.2,0.2,Bull
2022-01-14,2144.44,0.35,0.2,0.45,Bear
2022-01-17,2039.28,0.1,0.2,0.7,Bear
2022-01-18,1985.55,0.0,0.15,0.85,Bear
2022-01-19,2001.46,0.0,0.05,0.95,Bear
2022-01-20,2055.62,0.0,0.0,1.0,Bear
2022-01-21,2066.77,0.0,0.0,1.0,Bear
2022-01-24,1979.69,0.0,0.0,1.0,Bear
2022-01-25,2031.65,0.0,0.05,0.95,Bear
2022-01-26,2029.86,0.0,0.15,0.85,Bear
2022-01-27,2009.99,0.0,0.25,0.75,Bear
2022-01-28,2025.16,0.0,0.4,0.6,Bear
2022-02-07,2052.59,0.0,0.55,0.45,Neutral
2022-02-08,2063.36,0.0,0.7,0.3,Neutral
2022-02-09,2083.2,0.0,0.85,0.15,Neutral
2022-02-10,2086.94,0.0,0.95,0.05,Neutral
2022-02-11,2094.46,0.0,1.0,0.0,Neutral
2022-02-14,2049.21,0.0,1.0,0.0,Neutral
2022-02-15,2082.21,0.0,1.0,0.0,Neutral
2022-02-16,2102.87,0.0,1.0,0.0,Neutral
2022-02-17,2113.62,0.05,0.95,0.0,Neutral
2022-02-18,2132.39,0.1,0.9,0.0,Neutral
2022-02-21,2149.87,0.15,0.85,0.0,Neutral
2022-02-22,2122.04,0.15,0.85,0.0,Neutral
2022-02-23,2143.48,0.15,0.85,0.0,Neutral
2022-02-24,2124.13,0.1,0.9,0.0,Neutral
2022-02-25,2148.31,0.05,0.95,0.0,Neutral
2022-02-28,2138.44,0.0,1.0,0.0,Neutral
2022-03-01,2161.32,0.0,1.0,0.0,Neutral
